,id_left,text_left,id_right,text_right,,,label
1260,D-1261,Earth materials settle out during deposition.,LF_13a,The earth explains the and it will but it will explode.,,,0
1261,D-1262,Earth materials settle out during deposition.,LF_13a,What happens to it is that the deposition goes more far away from the stream table.,,,0
1262,D-1263,Earth materials settle out during deposition.,LF_13a,The earth material will break into little pieces.,,,0
1263,D-1264,Earth materials settle out during deposition.,LF_13a,"First, erosion wears all the materials away. Then, deposition makes a v shaped valley.",,,0
1264,D-1265,Earth materials settle out during deposition.,LF_13a,They go to the mouth of river and deposits there.,,,1
1265,D-1266,Earth materials settle out during deposition.,LF_13a,"The socks, sand, and clay start to make a bigger canyon.",,,0
1266,D-1267,Earth materials settle out during deposition.,LF_13a,The earth materials are carried away and dropped off at the end.,,,0
1267,D-1268,Earth materials settle out during deposition.,LF_13a,The earth materials get carried away during deposition.,,,0
1268,D-1269,Earth materials settle out during deposition.,LF_13a,Earth materials get carried away.,,,0
1269,D-1270,Earth materials settle out during deposition.,LF_13a,During deposition earth materials would get carried away to a new location.,,,1
1270,D-1271,Earth materials settle out during deposition.,LF_13a,Earth materials are washed away and settled to the bottom.,,,1
1271,D-1272,Earth materials settle out during deposition.,LF_13a,Earth materials are washed downstream and then start to build up land.,,,1
1272,D-1273,Earth materials settle out during deposition.,LF_13a,Deposition is when earth materials move from one.,,,1
1273,D-1274,Earth materials settle out during deposition.,LF_13a,They are dark in new places.,,,0
1274,D-1275,Earth materials settle out during deposition.,LF_13a,The earth materials that have been eroded is deposited at the mouth of a river or stream forming a delta.,,,0
1275,D-1276,Earth materials settle out during deposition.,LF_13a,It is placed and left in deltas and riverbanks.,,,0
1276,D-1277,Earth materials settle out during deposition.,LF_13a,After deposition earth material is carried out to river banks. Deltas form and into the ocean.,,,1
1277,D-1278,Earth materials settle out during deposition.,LF_13a,The earth materials were broken down and separated.,,,0
1278,D-1279,Earth materials settle out during deposition.,LF_13a,During deposition the materials are getting washed downstream and when the river comes to an opening they get deposited.,,,1
1279,D-1280,Earth materials settle out during deposition.,LF_13a,During deposition earth materials get deposited into other places.,,,1
1280,D-1281,Earth materials settle out during deposition.,LF_13a,The wearing down of earth material which will deposited.,,,0
1281,D-1282,Earth materials settle out during deposition.,LF_13a,During deposition earth material settles to the bottom of a river.,,,1
1282,D-1283,Earth materials settle out during deposition.,LF_13a,They are carried and stack upon each other and settle to the bottom.,,,0
1283,D-1284,Earth materials settle out during deposition.,LF_13a,The earth materials is get carried off to the mouth of a river.,,,0
1284,D-1285,Earth materials settle out during deposition.,LF_13a,During deposition earth materials are moved to a different place.,,,0
1285,D-1286,Earth materials settle out during deposition.,LF_13a,What happens to earth material during deposition is that the materials are worn away from the earth.,,,0
1286,D-1287,Earth materials settle out during deposition.,LF_13a,"During deposition earth material is deposited it formed deltas, a canyon, and a channel.",,,1
1287,D-1288,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,"40, Because between each is 20 and if you times 20 twice you will get 40.",,,1
1288,D-1289,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,"40, C is next to B so you add 20 meters to the elevation contour line band A.",,,1
1289,D-1290,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,"40 meters, The contour interval is 20 meters.",,,1
1290,D-1291,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,"225, You keep adding 75.",,,0
1291,D-1292,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,Because it is the its spread apart.,,,0
1292,D-1293,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,"60 meters, Because it said the change in elevation from line A to B is 20 meters so that lets me know to count by 20 meters.",,,0
1293,D-1294,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,"40, Because it is 20 thought A to B and B to C.",,,1
1294,D-1295,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,LF_27a,"283 meters, Because A is higher.",,,0
